week,name,position,team,opp,bye_week,passing_yds,passing_tds,passing_int,rushing_att,rushing_yds,rushing_tds,receiving_tgt,receiving_rec,receiving_yds,receiving_tds,return_tds,twopt,fumbles,points,o_rank,projected,pct_rostered
8,M. Jones Jr.,WR,Det,"stadium."">",9,0,0,0,0,0,0,4.8,3.0,35.2,0.3,0,0,0,3.81,343,359,2%
8,M. Mims Jr.,WR,Den,KC,9,0,0,0,0.1,0.7,0,4.9,2.9,36.2,0.2,0,0,0,3.80,133,361,22%
8,C. Patterson,RB,Atl,@Ten,11,0,0,0,4.7,20.1,0.1,1,0.8,5.9,0.1,0.1,0,0.1,3.77,222,366,14%
8,K. Osborn,WR,Min,@GB,13,0,0,0,0.1,0.4,0,4.6,2.9,34.8,0.2,0,0,0,3.76,173,367,10%
8,J. Hyatt,WR,NYG,NYJ,13,0,0,0,0.1,0.6,0,4.9,2.9,35.0,0.2,0,0,0,3.69,161,373,17%
8,G. Everett,TE,LAC,Chi,5,0,0,0,0,0,0,4.3,3.0,30.9,0.3,0,0,0,3.63,148,377,50%
8,P. Campbell,WR,NYG,NYJ,13,0,0,0,0.5,3.1,0,4.9,3.2,35.1,0.2,0,0,0,3.55,238,387,4%
8,D. Kincaid,TE,Buf,TB,13,0,0,0,0,0,0,3.8,2.8,29.7,0.3,0,0,0,3.54,120,390,72%
8,D. Slayton,WR,NYG,NYJ,13,0,0,0,0.1,0.7,0,4.3,2.3,34.3,0.2,0,0,0,3.53,194,391,4%
8,C. Edwards-Helaire,RB,KC,@Den,10,0,0,0,4.9,21.3,0.2,1.4,1.1,8.7,0.1,0,0,0,3.53,160,392,20%
8,M. Mayer,TE,LV,"stadium."">",13,0,0,0,0,0,0,4.1,2.8,29.6,0.3,0,0,0,3.52,219,393,18%
8,M. Valdes-Scantling,WR,KC,@Den,10,0,0,0,0,0,0,3.8,2.2,34.5,0.2,0,0,0,3.50,216,396,8%
8,C. Claypool,WR,Chi,@LAC,13,0,0,0,0.5,2.8,0.1,3.9,2.2,29.1,0.2,0,0,0,3.45,259,405,4%
8,D. Schultz,TE,Hou,@Car,7,0,0,0,0,0,0,4.8,3.1,31.9,0.2,0,0,0,3.44,141,406,71%
8,L. Fournette,RB,TB,@Buf,5,0,0,0,5.7,23.7,0.2,1.2,0.9,6.8,0.1,0,0.1,0.1,3.44,177,407,9%
8,R. Woods,WR,Hou,@Car,7,0,0,0,0.5,2.7,0,4.9,3.2,34.2,0.2,0,0,0,3.40,266,412,4%
8,C. Kmet,TE,Chi,@LAC,13,0,0,0,0,0,0,4.7,3.0,31.3,0.2,0,0,0,3.36,137,422,76%
8,K. Williams,RB,LAR,"stadium."">",10,0,0,0,4.6,17.9,0.1,2.1,1.5,11.0,0.1,0,0,0,3.36,202,423,2%
8,N. Collins,WR,Hou,@Car,7,0,0,0,0,0,0,5.1,2.9,35.9,0.2,0,0,0,3.35,109,424,42%
8,C. Brown,RB,Cin,@SF,7,0,0,0,5.4,22.7,0.2,1.3,1.0,7.9,0.1,0,0,0.1,3.35,207,427,5%
8,R. Blackshear,RB,Car,Hou,7,0,0,0,2.6,11.0,0.1,0.7,0.6,4.3,0,0,0,0,3.35,2449,428,0%
8,J. Downs,WR,Ind,"stadium."">",11,0,0,0,0.3,1.7,0,4.5,2.9,34.1,0.2,0,0,0,3.32,277,432,2%
8,G. Edwards,RB,Bal,"stadium."">",13,0,0,0,6.2,29.5,0.2,0.7,0.6,4.0,0,0,0,0,3.32,182,435,14%
8,D. Knox,TE,Buf,TB,13,0,0,0,0,0,0,3.2,2.5,27.3,0.3,0,0,0,3.28,191,443,25%
8,S. LaPorta,TE,Det,"stadium."">",9,0,0,0,0,0,0,4.1,2.9,31.1,0.2,0,0,0,3.27,123,444,61%
8,H. Hurst,TE,Car,Hou,7,0,0,0,0,0,0,4.4,3.0,31.0,0.2,0,0,0,3.27,183,445,11%
8,J. Wilson Jr.,RB,Mia,NE,10,0,0,0,5.1,22.4,0.2,1.5,1.2,8.9,0.1,0,0,0.1,3.25,125,448,32%
8,J. Metchie III,WR,Hou,@Car,7,0,0,0,0,0,0,4.3,2.6,31.3,0.2,0,0,0,3.24,247,450,5%
8,J. Kelley,RB,LAC,Chi,5,0,0,0,4.7,20.4,0.2,0.8,0.7,4.6,0,0,0,0,3.23,212,453,3%
8,J. Warren,RB,Pit,Jax,6,0,0,0,5.1,22.0,0.1,1.9,1.5,11.4,0.0,0,0,0.0,3.20,128,457,37%
8,G. Dulcich,TE,Den,KC,9,0,0,0,0,0,0,4.9,3.1,31.9,0.2,0,0,0,3.20,152,459,57%
8,K. Hunt,RB,Cle,@Sea,5,0,0,0,5.4,22.2,0.2,1.4,1.1,8.5,0.1,0,0,0.1,3.18,257,460,15%
8,H. Renfrow,WR,LV,"stadium."">",13,0,0,0,0.2,1.0,0,4.1,2.9,29.9,0.2,0,0,0,3.15,195,464,8%
8,A. Robinson II,WR,Pit,Jax,6,0,0,0,0,0,0,4.1,2.7,29.7,0.2,0,0,0,3.13,200,466,4%
8,L. Murray,RB,Buf,TB,13,0,0,0,5.3,23.6,0.2,1.2,1.1,7.8,0,0,0,0,3.11,329,470,2%
8,T. Atwell,WR,LAR,"stadium."">",10,0,0,0,0.2,0.9,0,2.3,1.3,17.3,0.1,0,0,0,3.11,306,471,0%
8,T. Thornton,WR,NE,@Mia,11,0,0,0,0.1,0.5,0,4.1,2.3,30.4,0.2,0,0,0,3.03,250,483,1%
8,I. Hodgins,WR,NYG,NYJ,13,0,0,0,0.1,0.3,0,3.8,2.6,30.8,0.2,0,0,0,2.99,186,488,6%
9,T. Tagovailoa,QB,Mia,"stadium."">",10,254,1.8,0.7,2,5.1,0.1,0,0,0,0,0,0.1,0.2,16.68,105,6,94%
9,D. Watson,QB,Cle,Ari,5,244,1.6,0.7,4.8,26.9,0.2,0,0,0,0,0,0.1,0.2,16.35,95,7,94%
9,K. Cousins,QB,Min,"stadium."">",13,261,1.8,0.8,1.9,5.8,0.1,0,0,0,0,0,0.1,0.2,15.94,115,8,86%
9,M. Stafford,QB,LAR,@GB,10,258,1.7,0.9,0.9,3.7,0,0,0,0,0,0,0.1,0.2,13.63,189,13,35%
9,D. Carr,QB,NO,"stadium."">",11,238,1.6,0.7,0.8,3.9,0.1,0,0,0,0,0,0.1,0.2,12.96,170,14,48%
9,J. Love,QB,GB,LAR,6,201,1.3,0.7,4.9,21.0,0.3,0,0,0,0,0,0.2,0.2,12.57,235,17,31%
9,K. Pickett,QB,Pit,Ten,6,226,1.4,0.9,3.5,16.7,0.2,0,0,0,0,0,0.1,0.2,12.17,180,19,32%
9,J. Garoppolo,QB,LV,"stadium."">",13,245,1.5,0.9,0.4,1.3,0.1,0,0,0,0,0,0.1,0.3,12.10,224,20,15%
9,B. Young,QB,Car,Ind,7,232,1.4,0.9,3.9,20.1,0.1,0,0,0,0,0,0.1,0.3,11.84,246,21,20%
9,M. Jones,QB,NE,Was,11,239,1.5,1.0,2.2,7.6,0.1,0,0,0,0,0,0.1,0.2,11.39,240,22,9%
9,R. Tannehill,QB,Ten,@Pit,7,208,1.3,0.7,3.1,11.0,0.1,0,0,0,0,0,0.1,0.1,11.38,233,23,9%
9,C. Stroud,QB,Hou,"stadium."">",7,220,1.3,0.8,5.2,20.2,0.2,0,0,0,0,0,0.1,0.3,11.37,295,24,10%
9,K. Murray,QB,Ari,@Cle,14,193,1.2,0.7,4.1,21.5,0.2,0,0,0,0,0,0.1,0.2,11.24,236,25,30%
9,S. Howell,QB,Was,@NE,14,219,1.3,0.8,3.5,13.9,0.2,0,0,0,0,0,0,0.2,11.23,167,26,19%
9,B. Mayfield,QB,TB,"stadium."">",5,222,1.3,0.9,2.2,8.1,0.2,0,0,0,0,0,0.1,0.3,11.00,223,27,9%
9,D. Ridder,QB,Atl,"stadium."">",11,198,1.3,0.8,3.7,15.0,0.2,0,0,0,0,0,0.1,0.3,10.68,287,29,6%
9,J. Ford,RB,Cle,Ari,5,0,0,0,4.9,23.0,0.2,1.2,1.1,7.9,0.1,0,0,0.1,6.66,174,110,10%
9,D. Achane,RB,Mia,"stadium."">",10,0,0,0,10.3,46.8,0.3,2.9,2.3,18.2,0.1,0,0,0.1,6.37,144,117,48%
9,M. Hardman Jr.,WR,NYJ,LAC,7,0,0,0,0.4,2.9,0.1,4.4,3.1,36.1,0.3,0.1,0,0,5.98,268,136,14%
9,K. Toney,WR,KC,"stadium."">",10,0,0,0,0.9,5.3,0.1,4.6,3.6,41.2,0.3,0.1,0,0.1,5.90,136,141,61%
9,D. Duvernay,WR,Bal,Sea,13,0,0,0,0.4,2.4,0,2.1,1.3,14.6,0.1,0.1,0,0.1,5.81,318,151,2%
9,D. Harris,RB,Buf,@Cin,13,0,0,0,10.5,46.0,0.4,1.1,0.8,6.3,0.0,0,0,0.1,5.79,124,152,60%
9,T. Burks,WR,Ten,@Pit,7,0,0,0,0,0,0,6.6,3.9,51.4,0.3,0,0,0.1,5.07,118,188,69%
9,R. Mostert,RB,Mia,"stadium."">",10,0,0,0,8.3,37.5,0.3,1.6,1.2,9.4,0.1,0,0,0.1,5.05,130,190,49%
9,D. Peoples-Jones,WR,Cle,Ari,5,0,0,0,0.1,0.6,0,4.5,2.9,43.2,0.3,0,0.1,0.1,5.02,184,194,16%
9,D. Foreman,RB,Chi,"stadium."">",13,0,0,0,10.2,44.5,0.3,1.2,0.9,6.9,0,0,0,0.1,5.02,150,204,36%
9,G. Dortch,WR,Ari,@Cle,14,0,0,0,0.1,0.7,0,3.6,2.4,24.7,0.1,0,0,0,4.88,316,210,1%
9,K. Nwangwu,RB,Min,"stadium."">",13,0,0,0,1.4,6.0,0.0,0.4,0.3,2.4,0,0.1,0,0,4.87,2555,214,1%
9,Q. Johnston,WR,LAC,@NYJ,5,0,0,0,0.1,0.4,0,5.9,3.7,48.9,0.3,0,0,0.1,4.82,126,219,56%
9,A. Lazard,WR,NYJ,LAC,7,0,0,0,0.1,0.6,0,5.1,3.3,41.8,0.3,0,0,0,4.74,132,223,50%
9,T. Boyd,WR,Cin,Buf,7,0,0,0,0.1,0.9,0,5.1,3.5,43.5,0.3,0,0,0.1,4.64,135,234,43%
9,R. Bateman,WR,Bal,Sea,13,0,0,0,0,0,0,5.2,3.3,45.7,0.3,0,0,0.1,4.62,99,238,61%
9,J. Meyers,WR,LV,"stadium."">",13,0,0,0,0.1,0.5,0,6.2,4.4,48.0,0.3,0,0,0.1,4.57,117,240,47%
9,B. Berrios,WR,Mia,"stadium."">",10,0,0,0,0.8,4.0,0.1,3.3,2.3,23.7,0.2,0.1,0,0.1,4.50,2075,242,1%
9,J. McKinnon,RB,KC,"stadium."">",10,0,0,0,2.8,12.9,0.1,3.9,3.4,24.4,0.2,0,0,0.1,4.44,106,248,61%
9,A. Thielen,WR,Car,Ind,7,0,0,0,0,0,0,5.6,3.8,41.7,0.3,0,0,0.1,4.42,134,251,47%
9,D. Singletary,RB,Hou,"stadium."">",7,0,0,0,7.4,31.2,0.2,2.1,1.5,11.4,0.0,0,0,0.1,4.35,158,254,27%
9,J. Reed,WR,GB,LAR,6,0,0,0,0,0,0,5.2,3.4,36.8,0.3,0,0,0,4.31,213,257,7%
9,K. Shakir,WR,Buf,@Cin,13,0,0,0,0.1,0.8,0,4.8,2.9,38.1,0.3,0,0,0,4.26,244,264,4%
9,C. Hubbard,RB,Car,Ind,7,0,0,0,7.2,30.8,0.2,1.6,1.3,9.3,0.1,0,0,0.1,4.24,162,267,16%
9,E. Elliott,RB,NE,Was,11,0,0,0,7.1,29.8,0.3,1.3,1.0,7.7,0.1,0,0.1,0.1,4.48,131,276,65%
9,O. Beckham Jr.,WR,Bal,Sea,13,0,0,0,0.1,0.7,0,4.6,3.1,38.2,0.3,0,0,0,4.09,129,279,74%
9,R. Doubs,WR,GB,LAR,6,0,0,0,0.1,0.3,0,4.5,3.0,35.9,0.3,0,0,0,4.09,145,282,31%
9,C. Samuel,WR,Was,@NE,14,0,0,0,1.3,7.0,0.1,4.6,3.2,32.7,0.2,0,0,0,4.01,178,290,12%
9,A. Pierce,WR,Ind,@Car,11,0,0,0,0.1,0.3,0,4.5,2.7,36.9,0.3,0,0,0,4.01,193,291,8%
9,R. Moore,WR,Ari,@Cle,14,0,0,0,0.7,4.7,0.1,5.4,3.6,35.0,0.2,0,0,0.1,4.00,192,293,18%
9,J. Mingo,WR,Car,Ind,7,0,0,0,0.2,1.0,0,5.3,3.3,38.2,0.2,0,0,0,3.99,181,296,13%
9,D. Chark Jr.,WR,Car,Ind,7,0,0,0,0,0,0,4.7,2.8,39.3,0.2,0,0,0,3.94,153,302,21%
9,M. Carter,RB,NYJ,LAC,7,0,0,0,6.1,25.0,0.1,2.1,1.6,12.1,0.1,0,0,0,3.92,241,304,7%
9,W. Robinson,WR,NYG,"stadium."">",13,0,0,0,1.0,5.5,0.1,4.2,2.8,32.8,0.2,0,0,0,3.89,239,306,5%
9,M. Gallup,WR,Dal,@Phi,7,0,0,0,0,0,0,5,2.9,37.9,0.2,0,0,0,3.82,139,309,28%
9,R. Jones,RB,Dal,@Phi,7,0,0,0,6.2,25.8,0.3,0.8,0.6,4.5,0,0,0,0,3.79,323,312,1%
9,C. Edwards-Helaire,RB,KC,"stadium."">",10,0,0,0,4.9,22.8,0.2,1.4,1.2,9.2,0.1,0,0,0,3.77,160,315,20%
9,K. Osborn,WR,Min,"stadium."">",13,0,0,0,0.1,0.4,0,4.6,2.9,34.8,0.2,0,0,0,3.76,173,317,10%
9,C. Patterson,RB,Atl,"stadium."">",11,0,0,0,4.7,20.1,0.1,1,0.8,5.9,0.1,0.1,0,0.1,3.77,222,319,14%
9,M. Valdes-Scantling,WR,KC,"stadium."">",10,0,0,0,0,0,0,3.8,2.3,36.9,0.2,0,0,0,3.73,216,320,8%
9,J. Hyatt,WR,NYG,"stadium."">",13,0,0,0,0.1,0.6,0,4.9,2.9,35.0,0.2,0,0,0,3.69,161,326,17%
9,M. Mayer,TE,LV,"stadium."">",13,0,0,0,0,0,0,4.1,2.9,30.9,0.3,0,0,0,3.69,219,327,18%
9,D. Schultz,TE,Hou,"stadium."">",7,0,0,0,0,0,0,4.8,3.2,33.1,0.2,0,0,0,3.57,141,339,71%
9,C. Claypool,WR,Chi,"stadium."">",13,0,0,0,0.5,2.9,0.1,3.9,2.3,30.0,0.2,0,0,0,3.56,259,341,4%
9,P. Campbell,WR,NYG,"stadium."">",13,0,0,0,0.5,3.1,0,4.9,3.2,35.1,0.2,0,0,0,3.55,238,342,4%
9,R. Woods,WR,Hou,"stadium."">",7,0,0,0,0.5,2.8,0,4.9,3.3,35.4,0.2,0,0,0,3.53,266,347,4%
9,D. Slayton,WR,NYG,"stadium."">",13,0,0,0,0.1,0.7,0,4.3,2.3,34.3,0.2,0,0,0,3.53,194,348,4%
9,N. Collins,WR,Hou,"stadium."">",7,0,0,0,0,0,0,5.1,3.0,37.2,0.2,0,0,0,3.47,109,352,42%
9,C. Kmet,TE,Chi,"stadium."">",13,0,0,0,0,0,0,4.7,3.1,32.3,0.2,0,0,0,3.47,137,354,76%
9,L. Fournette,RB,TB,"stadium."">",5,0,0,0,5.7,23.7,0.2,1.2,0.9,6.8,0.1,0,0.1,0.1,3.44,177,356,9%
9,C. Brown,RB,Cin,Buf,7,0,0,0,5.4,23.1,0.2,1.3,1.0,8,0.1,0,0,0.1,3.41,207,360,5%
9,G. Everett,TE,LAC,@NYJ,5,0,0,0,0,0,0,4.3,2.8,29.0,0.3,0,0,0,3.41,148,361,50%
9,J. Metchie III,WR,Hou,"stadium."">",7,0,0,0,0,0,0,4.3,2.7,32.5,0.2,0,0,0,3.35,247,367,5%
9,R. Blackshear,RB,Car,Ind,7,0,0,0,2.6,10.9,0.1,0.7,0.6,4.3,0,0,0,0,3.33,2449,372,0%
9,H. Renfrow,WR,LV,"stadium."">",13,0,0,0,0.2,1.1,0,4.1,3.0,31.2,0.2,0,0,0,3.29,195,378,8%
9,J. Downs,WR,Ind,@Car,11,0,0,0,0.3,1.7,0,4.5,2.9,33.8,0.2,0,0,0,3.29,277,379,2%
9,J. Warren,RB,Pit,Ten,6,0,0,0,5.1,22.6,0.1,1.9,1.6,11.7,0.1,0,0,0.0,3.28,128,380,37%
9,H. Hurst,TE,Car,Ind,7,0,0,0,0,0,0,4.4,3.0,30.8,0.2,0,0,0,3.26,183,381,11%
9,K. Williams,RB,LAR,@GB,10,0,0,0,4.6,18.7,0.2,2.1,1.6,11.5,0.1,0,0,0,3.50,202,383,2%
9,T. Atwell,WR,LAR,@GB,10,0,0,0,0.2,1.0,0,2.3,1.3,18.0,0.1,0,0,0,3.24,306,385,0%
9,T. Thornton,WR,NE,Was,11,0,0,0,0.1,0.6,0,4.1,2.5,32.5,0.2,0,0,0,3.23,250,386,1%
9,G. Edwards,RB,Bal,Sea,13,0,0,0,6.2,28.7,0.2,0.7,0.6,3.9,0,0,0,0,3.23,182,387,14%
9,D. Kincaid,TE,Buf,@Cin,13,0,0,0,0,0,0,3.8,2.5,27.0,0.2,0,0,0,3.23,120,389,72%
9,A. Robinson II,WR,Pit,Ten,6,0,0,0,0,0,0,4.1,2.8,30.5,0.2,0,0,0,3.22,200,390,4%
9,D. Parker,WR,NE,Was,11,0,0,0,0,0,0,3.9,2.4,32.6,0.2,0,0,0,3.19,196,394,3%
9,K. Hunt,RB,Cle,Ari,5,0,0,0,5.4,22.2,0.2,1.4,1.1,8.5,0.1,0,0,0.1,3.18,257,395,15%
9,R. James,WR,KC,"stadium."">",10,0,0,0,0.1,0.3,0,3.6,2.8,31.5,0.2,0,0,0,3.16,245,398,2%
9,J. Wilson Jr.,RB,Mia,"stadium."">",10,0,0,0,5.1,21.7,0.2,1.5,1.1,8.6,0.1,0,0,0.1,3.15,125,400,32%
9,K. Bourne,WR,NE,Was,11,0,0,0,0.5,2.7,0,3.2,2.3,27.7,0.2,0,0,0,3.09,1881,407,1%
9,D. Carter,WR,LV,"stadium."">",13,0,0,0,0.2,1.5,0,1.6,1.0,10.8,0.1,0.1,0,0,3.09,1894,409,0%
9,J. Kelley,RB,LAC,@NYJ,5,0,0,0,4.7,19.1,0.2,0.8,0.6,4.3,0,0,0,0,3.03,212,415,3%
9,I. Hodgins,WR,NYG,"stadium."">",13,0,0,0,0.1,0.3,0,3.8,2.6,30.8,0.2,0,0,0,2.99,186,421,6%
9,D. Knox,TE,Buf,@Cin,13,0,0,0,0,0,0,3.2,2.2,24.9,0.2,0,0,0,2.99,191,422,25%
9,V. Jefferson,WR,LAR,@GB,10,0,0,0,0.1,0.4,0,4.1,2.5,30.3,0.2,0,0,0,2.97,190,428,8%
9,K. Miller,RB,NO,"stadium."">",11,0,0,0,4.5,19.3,0.2,1.1,0.8,6.5,0.1,0,0,0,2.96,147,430,19%
9,D. McBride,RB,Min,"stadium."">",13,0,0,0,5.5,23.7,0.2,0.6,0.4,3.4,0,0,0,0,2.96,2336,431,1%
9,T. Dell,WR,Hou,"stadium."">",7,0,0,0,0.1,0.5,0,4.5,3.1,32.1,0.1,0,0,0,2.88,230,439,6%
9,I. Smith Jr.,TE,Cin,Buf,7,0,0,0,0,0,0,3.5,2.3,23.3,0.2,0,0,0,2.87,171,441,15%
9,L. Murray,RB,Buf,@Cin,13,0,0,0,5.3,21.5,0.2,1.2,1.0,7.1,0,0,0,0,2.83,329,450,2%
9,M. Gesicki,TE,NE,Was,11,0,0,0,0,0,0,3.5,2.4,25.4,0.2,0,0,0,2.82,209,451,14%
9,T. Marshall Jr.,WR,Car,Ind,7,0,0,0,0,0,0,3.2,1.9,25.7,0.2,0,0,0,2.75,254,463,1%
9,Z. Ertz,TE,Ari,@Cle,14,0,0,0,0,0,0,3.9,2.5,24.8,0.2,0,0,0,2.73,272,465,9%
9,I. McKenzie,WR,Ind,@Car,11,0,0,0,0.5,2.9,0.1,2.8,1.9,19.3,0.1,0,0,0,2.73,282,466,1%
9,N. Fant,TE,Sea,@Bal,5,0,0,0,0,0,0,3.6,2.1,26.1,0.2,0,0,0,2.72,273,467,3%
10,K. Cousins,QB,Min,"stadium."">",13,264,1.8,0.8,1.9,5.8,0.1,0,0,0,0,0,0.1,0.2,16.23,115,5,86%
10,D. Watson,QB,Cle,@Bal,5,223,1.5,0.6,4.8,24.7,0.2,0,0,0,0,0,0.1,0.2,14.47,95,10,94%
10,J. Goff,QB,Det,@LAC,9,245,1.7,0.8,0.7,2.6,0.0,0,0,0,0,0,0.1,0.2,13.61,140,12,73%
10,R. Wilson,QB,Den,@Buf,9,216,1.4,0.6,3.5,14.5,0.2,0,0,0,0,0,0.1,0.2,12.57,155,13,61%
10,B. Purdy,QB,SF,@Jax,9,202,1.3,0.6,3.6,11.8,0.1,0,0,0,0,0,0.1,0.1,12.20,138,14,51%
10,D. Carr,QB,NO,"stadium."">",11,229,1.5,0.7,0.8,3.7,0.1,0,0,0,0,0,0.1,0.2,12.20,170,15,48%
10,R. Tannehill,QB,Ten,@TB,7,218,1.4,0.7,3.1,11.6,0.1,0,0,0,0,0,0.1,0.1,12.17,233,16,9%
10,K. Murray,QB,Ari,"stadium."">",14,203,1.2,0.7,4.1,22.6,0.2,0,0,0,0,0,0.1,0.2,12.11,236,17,30%
10,K. Pickett,QB,Pit,GB,6,224,1.4,0.9,3.5,16.5,0.2,0,0,0,0,0,0.1,0.2,12.02,180,20,32%
10,J. Love,QB,GB,@Pit,6,193,1.2,0.6,4.9,20.2,0.3,0,0,0,0,0,0.2,0.2,11.86,235,21,31%
10,J. Garoppolo,QB,LV,"stadium."">",13,237,1.5,0.9,0.4,1.2,0.1,0,0,0,0,0,0.1,0.3,11.44,224,22,15%
10,S. Howell,QB,Was,@Sea,14,219,1.3,0.8,3.5,13.9,0.2,0,0,0,0,0,0,0.2,11.23,167,24,19%
10,B. Young,QB,Car,@Chi,7,223,1.3,0.8,3.9,19.3,0.1,0,0,0,0,0,0.1,0.2,11.13,246,26,20%
10,D. Ridder,QB,Atl,"stadium."">",11,202,1.3,0.8,3.7,15.3,0.2,0,0,0,0,0,0.1,0.3,11.04,287,27,6%
10,M. Jones,QB,NE,"stadium."">",11,234,1.4,1.0,2.2,7.4,0.1,0,0,0,0,0,0.1,0.2,11.01,240,28,9%
10,B. Mayfield,QB,TB,Ten,5,222,1.3,0.9,2.2,8.1,0.2,0,0,0,0,0,0.1,0.3,11.00,223,29,9%
10,C. Stroud,QB,Hou,@Cin,7,200,1.2,0.8,5.2,18.4,0.2,0,0,0,0,0,0.1,0.2,9.76,295,37,10%
10,J. Williams,WR,Det,@LAC,9,0,0,0,0.4,2.8,0.1,7.4,4.4,65.6,0.4,0,0.1,0,7.80,176,64,38%
10,R. McCloud III,WR,SF,@Jax,9,0,0,0,0.2,1.3,0,2.5,1.6,16.8,0.1,0.1,0,0,6.24,2320,126,1%
10,D. Harris,RB,Buf,Den,13,0,0,0,10.5,48.9,0.4,1.1,0.9,6.7,0.0,0,0,0.1,6.15,124,132,60%
10,G. Dortch,WR,Ari,"stadium."">",14,0,0,0,0.2,0.8,0,3.6,2.5,25.9,0.2,0,0,0,6.13,316,133,1%
10,M. Hardman Jr.,WR,NYJ,"stadium."">",7,0,0,0,0.5,3.0,0.1,4.4,3.1,36.3,0.3,0.1,0,0,6.00,268,139,14%
10,D. Duvernay,WR,Bal,Cle,13,0,0,0,0.4,2.4,0,2.1,1.3,14.7,0.1,0.1,0,0.1,5.83,318,150,2%
10,E. Mitchell,RB,SF,@Jax,9,0,0,0,10.4,49,0.4,1.1,0.9,6.3,0,0,0.1,0.1,5.71,122,157,60%
10,Q. Johnston,WR,LAC,Det,5,0,0,0,0.1,0.4,0,6.1,4.0,52.7,0.4,0,0,0.1,5.51,126,169,56%
10,T. Burks,WR,Ten,@TB,7,0,0,0,0,0,0,6.6,4.1,53.8,0.3,0,0,0.1,5.30,118,182,69%
10,D. Foreman,RB,Chi,Car,13,0,0,0,10.2,46.0,0.3,1.2,0.9,7.1,0,0,0,0.1,5.20,150,192,36%
10,J. Ford,RB,Cle,@Bal,5,0,0,0,4.9,21.1,0.2,1.2,1.0,7.2,0.1,0,0,0.1,5.20,174,194,10%
10,T. Boyd,WR,Cin,Hou,7,0,0,0,0.1,1.0,0,5.1,3.7,46.7,0.3,0,0,0.1,4.98,135,204,43%
10,K. Nwangwu,RB,Min,"stadium."">",13,0,0,0,1.4,6.0,0.0,0.4,0.3,2.4,0,0.1,0,0,4.92,2555,209,1%
10,A. Lazard,WR,NYJ,"stadium."">",7,0,0,0,0.1,0.6,0,5.1,3.3,42.0,0.3,0,0,0,4.76,132,221,50%
10,R. Bateman,WR,Bal,Cle,13,0,0,0,0,0,0,5.2,3.4,45.9,0.3,0,0,0.1,4.64,99,227,61%
10,J. Agnew,WR,Jax,SF,9,0,0,0,0.9,5.2,0.1,2.2,1.6,15.6,0.1,0.1,0,0,4.64,1916,230,1%
10,D. Peoples-Jones,WR,Cle,@Bal,5,0,0,0,0.1,0.6,0,4.5,2.7,39.6,0.2,0,0.1,0.1,4.61,184,234,16%
10,K. Shakir,WR,Buf,Den,13,0,0,0,0.1,0.9,0,4.8,3.1,40.5,0.3,0,0,0,4.53,244,240,4%
10,J. Meyers,WR,LV,"stadium."">",13,0,0,0,0.1,0.4,0,6.2,4.2,46.3,0.3,0,0,0.1,4.41,117,249,47%
10,J. Reed,WR,GB,@Pit,6,0,0,0,0,0,0,5.5,3.5,37.4,0.3,0,0,0,4.31,213,259,7%
10,K. Raymond,WR,Det,@LAC,9,0,0,0,0.2,1.5,0,3.3,2.2,23.8,0.2,0.1,0,0,4.30,1865,260,1%
10,A. Thielen,WR,Car,@Chi,7,0,0,0,0,0,0,5.6,3.7,40.1,0.3,0,0,0.1,4.25,134,265,47%
10,R. Moore,WR,Ari,"stadium."">",14,0,0,0,0.8,5.0,0.1,5.4,3.7,36.8,0.2,0,0,0.1,4.21,192,269,18%
10,Z. Jones,WR,Jax,SF,9,0,0,0,0.1,0.7,0,5.6,3.8,42.9,0.2,0,0,0.1,4.17,159,272,30%
10,O. Beckham Jr.,WR,Bal,Cle,13,0,0,0,0.1,0.7,0,4.6,3.1,38.4,0.3,0,0,0,4.11,129,281,74%
10,R. Doubs,WR,GB,@Pit,6,0,0,0,0.1,0.3,0,4.6,3.0,35.5,0.3,0,0,0,4.11,145,282,31%
10,M. Gallup,WR,Dal,"stadium."">",7,0,0,0,0,0,0,5,3.1,40.4,0.2,0,0,0,4.08,139,284,28%
10,C. Hubbard,RB,Car,@Chi,7,0,0,0,7.2,29.6,0.2,1.6,1.2,9.0,0.1,0,0,0.1,4.07,162,285,16%
10,R. Jones,RB,Dal,"stadium."">",7,0,0,0,6.2,27.5,0.3,0.8,0.6,4.8,0,0,0,0,4.05,323,288,1%
10,E. Elliott,RB,NE,"stadium."">",11,0,0,0,7.1,29.2,0.3,1.3,1.0,7.6,0.1,0,0.1,0.1,4.38,131,290,65%
10,C. Samuel,WR,Was,@Sea,14,0,0,0,1.3,7.0,0.1,4.6,3.2,32.7,0.2,0,0,0,4.01,178,295,12%
10,D. Singletary,RB,Hou,@Cin,7,0,0,0,7.4,28.4,0.2,2.1,1.4,10.3,0.0,0,0,0.1,3.95,158,300,27%
10,M. Carter,RB,NYJ,"stadium."">",7,0,0,0,6.1,25.1,0.1,2.1,1.6,12.1,0.1,0,0,0,3.93,241,302,7%
10,C. Patterson,RB,Atl,"stadium."">",11,0,0,0,4.7,20.6,0.1,1,0.8,6.0,0.1,0.1,0,0.1,3.85,222,307,14%
10,K. Osborn,WR,Min,"stadium."">",13,0,0,0,0.1,0.4,0,4.6,3.0,35.3,0.2,0,0,0,3.81,173,311,10%
